peringkat,nama,split,skor,frac_datar,dikenal
505,gol2_24_jpg.rf.se2rKpXBRdF3joABPEjR.jpg,train,0.0000,0.400,
506,gol2_2_jpg.rf.ZRlJDwFTajDWQX8DgqiI.jpg,train,0.0000,0.401,
507,gol2_30_jpg.rf.y6GQj2rWDXQf5dvB4qpv.jpg,train,0.0000,0.400,
508,gol2_34_jpg.rf.pFqjIRh4WMSPiAiNbwwT.jpg,train,0.0000,0.400,
509,gol2_39_jpg.rf.3fUbrMMbP2ugFWSXvBrm.jpg,train,0.0000,0.400,
510,gol2_3_jpg.rf.W3Gv14guRmwEe8uyk23E.jpg,train,0.0000,0.407,
511,gol2_40_jpg.rf.qwhKpszTCumxtwNjm2zS.jpg,train,0.0000,0.400,
512,gol2_42_jpg.rf.cAjSrmnKiIJwTHGZxhma.jpg,train,0.0000,0.404,
513,gol2_50_jpg.rf.I14cMI425rhbj4sg9jcr.jpg,train,0.0000,0.662,
514,gol2_53_jpg.rf.cFiTHuSwKegi5cPM4zj5.jpg,train,0.0000,0.401,
515,gol2_54_jpg.rf.LAOjkPVqnT8viToX4Z31.jpg,train,0.0000,0.403,
516,gol2_55_jpg.rf.9yMhSDolqibeJH4C9ofC.jpg,train,0.0000,0.400,
517,gol2_56_jpg.rf.Q46HKM7QiL7pKY9gbGTy.jpg,train,0.0000,0.416,
518,gol2_57_jpg.rf.Ldv12i4hZvGJlRJlm2Zc.jpg,train,0.0000,0.401,
519,gol2_59_jpg.rf.UlcbLWpvESekUgvpiYOq.jpg,train,0.0000,0.404,
520,gol2_64_jpg.rf.B1oCnvprc8XjWLRfQPws.jpg,train,0.0000,0.573,
521,gol2_65_jpg.rf.vPKXFTGtzEC7uvqjp2Y5.jpg,train,0.0000,0.441,
522,gol2_69_jpg.rf.ef86F0LHicL8dY0LlVDF.jpg,train,0.0000,0.402,
523,gol2_6_jpg.rf.KtQ8qgek9agjneqPXCQf.jpg,train,0.0000,0.401,
524,green502-140719_jpg.rf.fMjZNwfQTGYXlj2eVtvG.jpg,train,0.0000,0.400,
525,harga-tiket-bus-damri_jpg.rf.P2ByMCqnwHWqU7V733ZI.jpg,train,0.0000,0.406,
526,hi-edm-greyhound-852-cp-7257820_jpg.rf.306idYtMOEmLVwkxR7hq.jpg,train,0.0000,0.403,
527,ilustrasi-armada-damri_jpg.rf.Oxg0sAE5jznC7PGIZngf.jpg,train,0.0000,0.401,
528,img-20200305-wa00143333_jpg.rf.gmag3w2D6wf5cOb5XP7k.jpg,train,0.0000,0.402,
529,img-20200806-1345571666_jpg.rf.aYD35NEObVgZMD8fIXTO.jpg,train,0.0000,0.403,
530,indonesia_bus-58ae9d1f5f9b58a3c9cbca_jpg.rf.mbx8DoYOoYXY45f8GsMA.jpg,train,0.0000,0.402,
531,irsyadputrakaroseri_20210128_4_jpg.rf.bu5tBRu86DCpFHrzcp5j.jpg,train,0.0000,0.400,
532,jadwal-2Bdamri-2Bbandung-2Bindramayu_jpg.rf.uXWv43sHZkhT1gh6FDGZ.jpg,train,0.0000,0.402,
533,jadwal-bus-damri-bandara-seokarno-ha_jpg.rf.ZDRyxjTRRDxYhxrD8yne.jpg,train,0.0000,0.401,
534,jadwal-bus-damri-bandara-supadio-ke-_jpg.rf.A1PdJlm4mmU4Jgyhvpmo.jpg,train,0.0000,0.400,
535,jadwal-bus-damri-gambir-kotabumi_jpg.rf.n2UfFHftL7iSfFas0tKa.jpg,train,0.0000,0.403,
536,jadwal-bus-damri-kemayoran-purworejo_jpg.rf.iJqtjTH2aWRm9o9KrM9t.jpg,train,0.0000,0.402,
537,jadwal-bus-damri-lampung-jakarta_jpg.rf.vmWYd6dFZFWQcBsjhf83.jpg,train,0.0000,0.454,
538,jadwal-bus-damri-semarang_jpg.rf.vWNKOSYWWxxqmIMNyM7D.jpg,train,0.0000,0.401,
539,jadwal-bus-damri-solo-jakarta-630x38_jpg.rf.Ul9mnqwtA1et8cHN87GJ.jpg,train,0.0000,0.401,
540,jadwal-damri-bandara-karawaci_jpg.rf.DE6Yr0lmsxWAVn9SuZbq.jpg,train,0.0000,0.401,
541,jadwal-damri-bandara-karawang-barat_jpg.rf.zvGTIMkXOwQaQmdyqA9z.jpg,train,0.0000,0.401,
542,jadwal-damri-bandara-rawamangun_jpg.rf.wFap4d6xjDsw7jpoBdvp.jpg,train,0.0000,0.410,
543,jadwal-damri-cilacap-jakarta_jpg.rf.Hmb41PmxJyVPIRiq9RB0.jpg,train,0.0000,0.400,
544,jadwal-damri-gambir-bandar-lampung_jpg.rf.fY8cIFu5w6A1cND2RkS7.jpg,train,0.0000,0.401,
545,jadwal-damri-gambir-rumbia_jpg.rf.TusalCmGNLVCvmWPtZyq.jpg,train,0.0000,0.406,
546,jadwal-damri-gayabaru-gambir-jakarta_jpg.rf.ClMHuP89tpE3rXNWdkiP.jpg,train,0.0000,0.401,
547,jadwal-damri-karawang-bandara_jpg.rf.ttjqzXghhwld53cQTb3d.jpg,train,0.0000,0.401,
548,jadwal-damri-kebumen-jakarta_jpg.rf.p2Kw1OIg9BVwFRmY0eAr.jpg,train,0.0000,0.401,
549,jadwal-damri-kotabumi-gambir-jakarta_jpg.rf.kr5MC6GI44WL6f4XZmB8.jpg,train,0.0000,0.401,
550,jadwal-damri-purwokerto-jakarta-630x_jpg.rf.chBQQ1IEAQ8k2vQOkDRZ.jpg,train,0.0000,0.401,
551,jadwal-damri-sukadana-gambir-jakarta_jpg.rf.WQ7Ui0OtUikRfYCSXPWo.jpg,train,0.0000,0.402,
552,k6cBjVZqR5aixX0X56pkOA_jpg.rf.etR6Ri7UkFvACyXFmoHJ.jpg,train,0.0000,0.403,
553,mitsubishi-canter-339fdca1_jpg.rf.wJZvLjDMEghdgsnsZ8ji.jpg,train,0.0000,0.401,
554,mitsubishi-fuso-cab-over-diesel-12-s_jpg.rf.YXyvD1TfUXo12wk4wGn2.jpg,train,0.0000,0.437,
555,mitsubishi-fuso-canter-4x4-chassis-t_jpg.rf.MZFGEX3fQHl6xg21KbcF.jpg,train,0.0000,0.422,
556,mitsubishi-fuso-canter-fg-dump-truck_jpg.rf.AzzhD2p0akBWyjHS0jtw.jpg,train,0.0000,0.401,
557,mitsubishi-fuso-fe180-diesel-20ft-bo_jpg.rf.nkFdhBmhe85iQt4SbSCy.jpg,train,0.0000,0.402,
558,mitsubishi-fuso-fighter-44d7e0a36f_jpg.rf.4QuQLuWZabrfrgF6DuXM.jpg,train,0.0000,0.403,
559,mitsubishi-fuso-fighter-962c80103b_jpg.rf.gZUGQ2LnT673ej5IC2r2.jpg,train,0.0000,0.400,
560,mitsubishi-fuso-truck-64f23fb463_t_jpg.rf.hbizlqPHFLOlOEf1EyCO.jpg,train,0.0000,0.402,
561,mitsubishi-fuso-truck-dbcd4d269d_jpg.rf.Lng6yAIAiMSClbJkkVxj.jpg,train,0.0000,0.403,
562,mitsubishi-refrigerated-trucks-cante_jpg.rf.V85kAKsNbPvXZLEL4Gb6.jpg,train,0.0000,0.403,
563,mitsubishi_fuso_2535998_orig_jpg.rf.0h2PLPPmLMGOSQLfcp5a.jpg,train,0.0000,0.401,
564,mitsubishi_fuso_2552923_orig_jpg.rf.d9m0v7dyQDKpOw9w5HYl.jpg,train,0.0000,0.400,
565,modifikasi-2Btruk-2Bdan-2Bvariasi-2B_jpg.rf.bnXzDWRTSBi0Ym43BC9q.jpg,train,0.0000,0.401,
566,modifikasi-2Btruk-2Bdan-2Bvariasi_jpg.rf.eomFzLZYWEFcbv4RotbF.jpg,train,0.0000,0.403,
567,pl20751532-sinotruk_homan_4x2_10_ton_jpg.rf.INomUqKrq1kiqfZtpF9v.jpg,train,0.0000,0.402,
568,sg_vehicles-17366-1_jpg.rf.uYvNGrUTLHPXQCg3PXJq.jpg,train,0.0000,0.400,
569,show_800_jpg.rf.c2wWp9PBDyr4ceQIyvuw.jpg,train,0.0000,0.494,
570,sold-19-12-12-1120192a_jpg.rf.hSDdeKdJCUtB42EYGMGL.jpg,train,0.0000,0.403,
571,sold-20-09-10-0730193a_jpg.rf.tEidfS9879lrOGcZQjR5.jpg,train,0.0000,0.400,
572,thumb2_3c6f302cc1ac614c6408b3828bc73_jpg.rf.qEvmQMmBbDrE5fKgpTx7.jpg,train,0.0000,0.402,
573,truk-isuzu-cdd-elf-nk-mobil-isuzu-21_jpg.rf.jybzyQEzqXlxe3z7kPeg.jpg,train,0.0000,0.401,
574,used-2003-mitsubishi-fuso-fe-hd-box-_jpg.rf.zKFXJjfNKTEC38UqD8s8.jpg,train,0.0000,0.401,
575,used-2013-fuso-box-truck-dutchess-co_jpg.rf.dniBbqvJwhSii3SWldq7.jpg,train,0.0000,0.402,
576,xe-tai-mitsubishi-fuso-canter-12-8-4_jpg.rf.t9mzpFY3OSat7hnk0BVe.jpg,train,0.0000,0.403,
577,2005-mitsubishi-fuso-fm260-24ft-box-2_jpg.rf.u4LU8hgcYzCidsXYCW3p.jpg,valid,0.0000,0.436,
578,2005-mitsubishi-fuso-fm260-24ft-box-4_jpg.rf.22KOGNT2wAmhJ3yL384l.jpg,valid,0.0000,0.409,
579,2012-mitsubishi-fuso-fe160-16ft-dump-1_jpg.rf.I8uAfUgJeJhU21uSQOq0.jpg,valid,0.0000,0.402,
580,2012-mitsubishi-fuso-fe160-16ft-dump-2_jpg.rf.gMf0kMtzrIUh6P97pcM6.jpg,valid,0.0000,0.404,
581,201802083530877_jpg.rf.N398cQQZh7Ra5zEwilB8.jpg,valid,0.0000,0.402,
582,201802083545072_jpg.rf.dkn9v0Xhqm2IQAlPUAC6.jpg,valid,0.0000,0.400,
583,201802083545087_jpg.rf.quWqiF8mukNZ9U57dnkE.jpg,valid,0.0000,0.401,
584,202002117212341_jpg.rf.gDXe9FL8PHZj3UQtzifB.jpg,valid,0.0000,0.400,
585,202010235351057_jpg.rf.EGo7u1vKlcd2fksLadWz.jpg,valid,0.0000,0.402,
586,202010235353490_jpg.rf.axjYxEZNJWcppEHHDy8t.jpg,valid,0.0000,0.406,
587,202010295574060_jpg.rf.XVYXTMD3JD138afEGhx6.jpg,valid,0.0000,0.403,
588,202011206322946_jpg.rf.ftSNv5zYKGOhuXQ3rAjN.jpg,valid,0.0000,0.403,
589,202011206323116_jpg.rf.surGKwwNeMOH0K5wDaLw.jpg,valid,0.0000,0.402,
590,202101087755642_jpg.rf.d7PGU0rN1L7UmNsR5Mat.jpg,valid,0.0000,0.402,
591,202101087761588_jpg.rf.PpB8Y0EpbiuCalv1X59Q.jpg,valid,0.0000,0.401,
592,202101208162338_jpg.rf.96kI1g8wpsIOdMI4cK5U.jpg,valid,0.0000,0.400,
593,202101208164791_jpg.rf.Zg2wvJGtSdWldVMPYErZ.jpg,valid,0.0000,0.401,
594,202101308505080_jpg.rf.i432peH9qX0B41YwISYR.jpg,valid,0.0000,0.403,
595,202101308506701_jpg.rf.jBQ2aLs3lW0ja5rH2o9e.jpg,valid,0.0000,0.405,
596,202101308524403_jpg.rf.jrtdXzgNoFMvP6ZKr8s1.jpg,valid,0.0000,0.401,
597,202101308527130_jpg.rf.gwahiRUSFbUN5Tfbt1Vi.jpg,valid,0.0000,0.401,
598,202102038642374_jpg.rf.mjQIktX3Uj9NB7723JAP.jpg,valid,0.0000,0.401,
599,202102048700285_jpg.rf.SLWjSjVIVmbl0sSPesgK.jpg,valid,0.0000,0.402,
600,202103069805244_jpg.rf.cINKftrnadHUeNqUhoa8.jpg,valid,0.0000,0.403,
601,202103069821663_jpg.rf.tQeCtM5pcvVkRRsUtNAi.jpg,valid,0.0000,0.401,
602,202103089885369_jpg.rf.kDeIdKzM9sPGYviTO80r.jpg,valid,0.0000,0.404,
603,202103099926100_jpg.rf.llg5l3XsVnCFY4ZhMCjX.jpg,valid,0.0000,0.400,
604,202103099936040_jpg.rf.kwoujfNEnOheScVaX1TR.jpg,valid,0.0000,0.400,
605,202103099936611_jpg.rf.L3hXND1qxolxqGEqirGM.jpg,valid,0.0000,0.400,
606,202103120051617_jpg.rf.K6sVvafMasIm25Ta0vzb.jpg,valid,0.0000,0.404,
607,202103120061414_jpg.rf.zrgld1RvlfJobw0avIq8.jpg,valid,0.0000,0.401,
608,202103120063538_jpg.rf.IysOOxphf3WwJSxQfji2.jpg,valid,0.0000,0.400,
609,202103120063538_jpg.rf.sqyEmsLQQgVNunxkmyt4.jpg,valid,0.0000,0.404,
610,202103170252826_jpg.rf.uQcUoi8JzJh4hXXx8P5q.jpg,valid,0.0000,0.403,
611,202103220444249_jpg.rf.NS4w5SmMpFadIIgPakfi.jpg,valid,0.0000,0.402,
612,202103220447177_jpg.rf.H6Prb05opnsXvqGUhfs1.jpg,valid,0.0000,0.401,
613,202103220449514_jpg.rf.nlRaK6zpOvj7LHIaN6Ab.jpg,valid,0.0000,0.402,
614,202103240540837_jpg.rf.AAp41w6and0cBJiLUVgH.jpg,valid,0.0000,0.404,
615,202103240549716_jpg.rf.Cerx0dLzffUpZqqs5CK2.jpg,valid,0.0000,0.402,
616,202103260617510_jpg.rf.suewF7B54vxSkJFYm5gP.jpg,valid,0.0000,0.403,
617,202103270646404_jpg.rf.0Mw1xyZ4Ac4APQO3TauW.jpg,valid,0.0000,0.401,
618,202103270647566_jpg.rf.RGF6CBZxQMiaeNBdUJUD.jpg,valid,0.0000,0.402,
619,202103290714143_jpg.rf.PMd2WM0dTuPZNuaadjDM.jpg,valid,0.0000,0.401,
620,202103290719104_jpg.rf.I2t29v4Y3g6Q7OIOQfxp.jpg,valid,0.0000,0.402,
621,202103310819389_jpg.rf.XTzziYq2L1XFBzRlXPcO.jpg,valid,0.0000,0.402,
622,202103310823697_jpg.rf.g0bgJHSazHGLdR0Qkksu.jpg,valid,0.0000,0.400,
623,202104081105471_jpg.rf.CEHcrzK4lySxm6eKjH1L.jpg,valid,0.0000,0.402,
624,202104081126657_jpg.rf.N7jsup9kLfRGB1jcqppy.jpg,valid,0.0000,0.400,
625,202104151394763_jpg.rf.PNtnaRJ6qWGJsj0rjASH.jpg,valid,0.0000,0.402,
626,202104151406739_jpg.rf.xKTNuZpDee2g9UvgEFGN.jpg,valid,0.0000,0.400,
627,202104171475819_jpg.rf.zSxkcvZO6bqCbVYYfISE.jpg,valid,0.0000,0.401,
628,202104171477264_jpg.rf.HkjHnXOp9W3TjjT35SBy.jpg,valid,0.0000,0.401,
629,202104211629498_jpg.rf.Vc0yvT1xzJTFWdtarY0L.jpg,valid,0.0000,0.401,
630,202104211633772_jpg.rf.O9ERTEuRN7NwRYzXQWB6.jpg,valid,0.0000,0.403,
631,500th-BYD-ADL-electric-bus-1-resized_jpg.rf.99e65G8IHRQp8qwe3NXT.jpg,valid,0.0000,0.400,
632,Cutting-Sticker-Truk-Canter-Variasi-2_jpg.rf.fYQjsySKDKi1NaoN3i6g.jpg,valid,0.0000,0.402,
633,Cutting-Sticker-Truk-Canter-Variasi-3_jpg.rf.OMBxab3zl5vJflGaqwu8.jpg,valid,0.0000,0.402,
634,DAMRI-6_jpg.rf.bny8umx3YqTnhcCdFr93.jpg,valid,0.0000,0.400,
635,Image_013192_jpg.rf.iqjD9l4intVfwXVeVl8m.jpg,valid,0.0000,0.405,
636,Image_013193_jpg.rf.SmHvFJY901ALhWaefWdk.jpg,valid,0.0000,0.405,
637,Image_013195_jpg.rf.NGV9uJwTELlMgkmlK322.jpg,valid,0.0000,0.402,
638,Image_013198_jpg.rf.lC7ZsMk9jiNwD22bwl1P.jpg,valid,0.0000,0.406,
639,Image_013203_jpg.rf.U02pMo1ywahiyDlWc0i1.jpg,valid,0.0000,0.405,
640,Image_013204_jpg.rf.Upjnlr0qT0d784pmy6cO.jpg,valid,0.0000,0.412,
641,Image_013207_jpg.rf.0DgkXFn0jlReH3ymvNRB.jpg,valid,0.0000,0.404,
642,Image_013208_jpg.rf.G3QDJZVEn7MgQoP9cgO3.jpg,valid,0.0000,0.408,
643,Image_013209_jpg.rf.HYdwY1T7bJ9Sbyjsum49.jpg,valid,0.0000,0.407,
644,Image_013215_jpg.rf.8rAafl65NMlJP0HhWDDp.jpg,valid,0.0000,0.413,
645,Image_013220_jpg.rf.8XBXDmri6GGDgjZiTQjT.jpg,valid,0.0000,0.412,
646,Image_013221_jpg.rf.IYs7U9DOxvD9s6yQWaQa.jpg,valid,0.0000,0.407,
647,Image_013224_jpg.rf.gs5lpRqloRJrz3owUuzT.jpg,valid,0.0000,0.408,
648,Image_013225_jpg.rf.BfN12ARxfelgiVlDR9Se.jpg,valid,0.0000,0.401,
649,Image_013226_jpg.rf.8oQcwip03N6Xs6zFiqsU.jpg,valid,0.0000,0.403,
650,Image_013230_jpg.rf.WCwYNlQ7xMFUKHwAIVoz.jpg,valid,0.0000,0.403,
651,Image_013232_jpg.rf.3UpoqqYWOQ6LEiXgWWoT.jpg,valid,0.0000,0.401,
652,Image_013236_jpg.rf.eJjyn968R5fcCpDaSK7p.jpg,valid,0.0000,0.403,
653,Image_013238_jpg.rf.fr9ujExIjWIoFr6CG3J0.jpg,valid,0.0000,0.408,
654,Image_013240_jpg.rf.29goYFIrxpTUY3r7H0AK.jpg,valid,0.0000,0.416,
655,Image_013242_jpg.rf.40C1AgcJwR6FdXlD9bpX.jpg,valid,0.0000,0.419,
656,Image_013247_jpg.rf.sdYtUsZ8ZSY2yTWzo9cO.jpg,valid,0.0000,0.425,
657,Image_013249_jpg.rf.vveQGaQyB0V7hOaBueVG.jpg,valid,0.0000,0.406,
658,Image_013251_jpg.rf.tZ7YwiaSMzjbL8kUts9B.jpg,valid,0.0000,0.401,
659,Image_013253_jpg.rf.k5X5XTsbyvkFYZ1zRi4C.jpg,valid,0.0000,0.407,
660,Image_013254_jpg.rf.0zagJTdhDSisqknJ63Uj.jpg,valid,0.0000,0.405,
661,Image_013256_jpg.rf.WOWUg6iO61xA4Wwhvigu.jpg,valid,0.0000,0.405,
662,Image_013257_jpg.rf.ILedzGlXcW2vm5TJ19SJ.jpg,valid,0.0000,0.416,
663,Image_013259_jpg.rf.kHKBXbww9tYZYN2gyhFH.jpg,valid,0.0000,0.416,
664,Image_013260_jpg.rf.a25hLQGJYoLgeQ6mOEuD.jpg,valid,0.0000,0.408,
665,Image_013266_jpg.rf.SEdB9dBYHNtqoQ2vHYm7.jpg,valid,0.0000,0.404,
666,Image_013271_jpg.rf.80USfF4SnEo8XEsKt8sX.jpg,valid,0.0000,0.401,
667,Image_013274_jpg.rf.TWPzO1Enko47IW29k3c1.jpg,valid,0.0000,0.414,
668,Image_013276_jpg.rf.pRzd0WuGCHXFOKd9x7gR.jpg,valid,0.0000,0.401,
669,Image_013281_jpg.rf.icCvD3ZBKW10YQhuwE3O.jpg,valid,0.0000,0.417,
670,Image_013288_jpg.rf.JIlbTZuAIhGXxZKGFi7P.jpg,valid,0.0000,0.402,
671,Image_013289_jpg.rf.enbCaPtZWexWeHrHmfB4.jpg,valid,0.0000,0.404,
672,Image_013291_jpg.rf.NbYWf0t8snRrDMOJmvil.jpg,valid,0.0000,0.401,
673,Image_013292_jpg.rf.QZKXphtJtWNHawYUQLo4.jpg,valid,0.0000,0.404,
674,Image_013293_jpg.rf.9RrPEcyBOFZt0YkVrqo0.jpg,valid,0.0000,0.403,
675,Image_013296_jpg.rf.Wxy8bqZ9rhSE3LBS7gJj.jpg,valid,0.0000,0.404,
676,Image_013299_jpg.rf.zkPcrfYrGsiYg6nEBCis.jpg,valid,0.0000,0.402,
677,Image_013302_jpg.rf.gNYsXx0xE3shRJeIjc8r.jpg,valid,0.0000,0.414,
678,Image_013303_jpg.rf.9uuvG7t8EJeKAJVMOMKg.jpg,valid,0.0000,0.404,
679,Image_013304_jpg.rf.reMYGye0n8zECruGnEmx.jpg,valid,0.0000,0.408,
680,Image_013306_jpg.rf.xL5zPjKf4DEKpMo3JRO1.jpg,valid,0.0000,0.405,
681,Image_013307_jpg.rf.vXfYNaTdUyrK7rfNJmOd.jpg,valid,0.0000,0.402,
682,Image_013311_jpg.rf.wqMgwY86S3tzq8JHwzSl.jpg,valid,0.0000,0.400,
683,Image_013313_jpg.rf.CNAmOtb9Z0FyWanBy34F.jpg,valid,0.0000,0.411,
684,Image_013315_jpg.rf.6g0fBcAOtJY2PbcWRkP6.jpg,valid,0.0000,0.405,
685,Image_013327_jpg.rf.SdLR9GXxsFLYM1c4Xe4t.jpg,valid,0.0000,0.404,
686,Image_013328_jpg.rf.SDrSdKGqHQsDwSeeGtpl.jpg,valid,0.0000,0.402,
687,Image_013331_jpg.rf.nk6xMjB8YMsRJQTSGg4V.jpg,valid,0.0000,0.402,
688,Image_013332_jpg.rf.MelvUHVvouXBM21Rnq9C.jpg,valid,0.0000,0.401,
689,Image_013333_jpg.rf.wfomrHiqdZPW8jAIq2nM.jpg,valid,0.0000,0.435,
690,Image_013336_jpg.rf.ugHmXsyXWxtPNobzr75T.jpg,valid,0.0000,0.408,
691,Image_013338_jpg.rf.vocLZb0Dw7zfGaJaZVk3.jpg,valid,0.0000,0.402,
692,Image_013339_jpg.rf.HP8SPVrtKOmNMOS8oAXF.jpg,valid,0.0000,0.400,
693,Image_013340_jpg.rf.WEBRFNiZEKFJZr6ZL24N.jpg,valid,0.0000,0.402,
694,Image_013342_jpg.rf.gFzwNk82YPQqLyMsRYGW.jpg,valid,0.0000,0.409,
695,Image_013343_jpg.rf.MNbYxjpufN12Bw3AiAJx.jpg,valid,0.0000,0.405,
696,Image_013345_jpg.rf.oltaJr4cOsYFv3O718NS.jpg,valid,0.0000,0.401,
697,Image_013347_jpg.rf.u7BbsoDgvv2dJ9R3J7XJ.jpg,valid,0.0000,0.403,
698,Image_013351_jpg.rf.HjVbYnyMDHyMwwN2AIzy.jpg,valid,0.0000,0.402,
699,Image_013357_jpg.rf.dHZ8Mszcfh2fddwdzVaK.jpg,valid,0.0000,0.401,
700,Image_013362_jpg.rf.Um72kl77xrKuk2xNtNlp.jpg,valid,0.0000,0.402,
701,Image_013363_jpg.rf.no1WyfarqjbSNPT7xULM.jpg,valid,0.0000,0.403,
702,Image_013366_jpg.rf.JOwOjUhZkqAdGXdLTqBf.jpg,valid,0.0000,0.402,
703,Image_013369_jpg.rf.o3Vv0KYTCtwVoADjrmRc.jpg,valid,0.0000,0.405,
704,Image_013371_jpg.rf.Ll3JHdsYsX7H3q6VnWjW.jpg,valid,0.0000,0.401,
705,Image_013375_jpg.rf.de2HMXho93gtBlWAsZ04.jpg,valid,0.0000,0.400,
706,Image_013378_jpg.rf.PaUN9jbFYwCSd47pFOPY.jpg,valid,0.0000,0.404,
707,Image_013385_jpg.rf.XdORE4DCipu4BGWxZXcG.jpg,valid,0.0000,0.401,
708,Image_013387_jpg.rf.9GgyPTUZRRseD91Itr1y.jpg,valid,0.0000,0.400,
709,Image_013388_jpg.rf.Go4Jd7xmtJg6GYbi1GXx.jpg,valid,0.0000,0.409,
710,Image_013389_jpg.rf.NNNnGH8GpexAkAqLh8rP.jpg,valid,0.0000,0.404,
711,Image_013390_jpg.rf.4msB0ZWmlEtnC38OKiaw.jpg,valid,0.0000,0.416,
712,Image_013391_jpg.rf.BS6n1bS8DwyTBtokqMco.jpg,valid,0.0000,0.400,
713,Image_013395_jpg.rf.ziekIiqEwmpZuktCG2tc.jpg,valid,0.0000,0.400,
714,Image_013396_jpg.rf.v5P1KFamjQZsT0TKP6gJ.jpg,valid,0.0000,0.403,
715,Image_013398_jpg.rf.MBLLHmrhfjW6QtxpsxE8.jpg,valid,0.0000,0.400,
716,Image_013404_jpg.rf.iSsK1XG58Xjz8S0YJHfs.jpg,valid,0.0000,0.418,
717,Image_013406_jpg.rf.2mid56pDh2lp1kjZAs4Q.jpg,valid,0.0000,0.403,
718,Image_013407_jpg.rf.JfyCMWGfvvYEyqMa8KI6.jpg,valid,0.0000,0.407,
719,Image_013412_jpg.rf.GGNmdV1S573QMHzPNd97.jpg,valid,0.0000,0.407,
720,Image_013413_jpg.rf.BafQ1aKBgQ4L6Psfj1nd.jpg,valid,0.0000,0.415,
721,Image_013414_jpg.rf.odUNts7tfuccgzZOO0DF.jpg,valid,0.0000,0.405,
722,Image_013415_jpg.rf.XrphinyseqDrkqzrLFTs.jpg,valid,0.0000,0.412,
723,Image_013416_jpg.rf.wnIGJJbqBELLw3fC3BIY.jpg,valid,0.0000,0.403,
724,Image_013419_jpg.rf.j7n73RaanBdwsMt2a6Vg.jpg,valid,0.0000,0.411,
725,Image_013422_jpg.rf.an9xFcZAHIxvBhK891uZ.jpg,valid,0.0000,0.402,
726,Image_013426_jpg.rf.4Z7TVkIwQFV2GELQXSGt.jpg,valid,0.0000,0.422,
727,Image_013427_jpg.rf.BuUoQMdyEfjfLxHea6Nj.jpg,valid,0.0000,0.410,
728,Image_013433_jpg.rf.sFblMlDohFL24iOE4AiS.jpg,valid,0.0000,0.415,
729,Image_013435_jpg.rf.ToxlYo7jfN7VxUgpsU7s.jpg,valid,0.0000,0.405,
730,Image_013436_jpg.rf.3w6OFnOnnLWTKuAtCx4s.jpg,valid,0.0000,0.403,
731,Image_013441_jpg.rf.Wct9TJtWrOyGIbQFfl90.jpg,valid,0.0000,0.406,
732,Image_013445_jpg.rf.mm6WBZE0TnEpQYZaUjHn.jpg,valid,0.0000,0.402,
733,Image_013446_jpg.rf.F1bpl7CkvFuU4krbXk27.jpg,valid,0.0000,0.411,
734,Image_013448_jpg.rf.opT92WBX6B6eCml6LpQa.jpg,valid,0.0000,0.408,
735,Image_013449_jpg.rf.ZL40bAi89SVC8s6Pg0ZS.jpg,valid,0.0000,0.413,
736,Image_013452_jpg.rf.vHcewDBkxIlfcPdMH8Yf.jpg,valid,0.0000,0.426,
737,Image_013453_jpg.rf.TzQXQqQ7CTJwfRPPlKnI.jpg,valid,0.0000,0.402,
738,Image_013455_jpg.rf.UlNzQGbFMQJhFOEJ9hpH.jpg,valid,0.0000,0.411,
739,Image_013456_jpg.rf.v4A8ueJeLb6AtXT8VpBB.jpg,valid,0.0000,0.402,
740,Image_013457_jpg.rf.4d28OmW72nQTtd3NaEYi.jpg,valid,0.0000,0.401,
741,Image_013458_jpg.rf.p5SzHucg0VgK9IwzA9W3.jpg,valid,0.0000,0.402,
742,Image_013462_jpg.rf.uITRLSQ8gTmAVXjTcKIj.jpg,valid,0.0000,0.406,
743,Image_013469_jpg.rf.2LfqZHJzxByqz8G12wFu.jpg,valid,0.0000,0.406,
744,Image_013470_jpg.rf.PRobJ9LnfkJNGxjHv5JK.jpg,valid,0.0000,0.426,
745,Image_013471_jpg.rf.ILaEO039D3LQEnNOjtyI.jpg,valid,0.0000,0.422,
746,Image_013473_jpg.rf.7YCmpMUVxQA4csbNh9BP.jpg,valid,0.0000,0.404,
747,Image_013475_jpg.rf.jXKu6jObqKcfuPHIjXIO.jpg,valid,0.0000,0.401,
748,Image_013476_jpg.rf.m1eua2Ghxw4nsSSQ1E2C.jpg,valid,0.0000,0.402,
749,Image_013479_jpg.rf.zOMAD6n2estHPVayNTUy.jpg,valid,0.0000,0.417,
750,Image_013480_jpg.rf.fmCjF5Kgdws9EFmLRFlE.jpg,valid,0.0000,0.405,
751,Image_013493_jpg.rf.fsso9LDamHP9DYDcEESG.jpg,valid,0.0000,0.402,
752,Image_013495_jpg.rf.fswvPS9B9PYBJihu1Cyt.jpg,valid,0.0000,0.407,
753,Image_013497_jpg.rf.MbN4PWlgKjUk4onVbsBi.jpg,valid,0.0000,0.401,
754,Image_013499_jpg.rf.BenbfFgZX4RTZJTUB9Mp.jpg,valid,0.0000,0.401,
755,Image_013499_jpg.rf.lJxhJua8lA8LHiaeffyj.jpg,valid,0.0000,0.401,
756,Image_013501_jpg.rf.gIvywbnwOr7jNwUNWoef.jpg,valid,0.0000,0.408,
